ea_type,timestamp,session,symbol,source_file,action,trade_type,strategy,score,atr,price,sl,tp,reason,result,trade_id,profit,risk,r_multiple,raw
M5,2026.03.02 02:05:00,Asian,,20260325.log,SIGNAL_CHECK,SELL,RANGE(CT),0.0,16.87,5323.55,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,NG	0	20:40:48.146	Core 1	2026.03.02 02:05:00   [GoldEA] [RANGE(CT)] SELL check: price=5323.55 atr=16.87 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.02 02:10:00,Asian,,20260325.log,SIGNAL_CHECK,BUY,RANGE,0.0,16.72,5327.86,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,DI	0	20:40:48.146	Core 1	2026.03.02 02:10:00   [GoldEA] [RANGE] BUY check: price=5327.86 atr=16.72 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.02 02:10:00,Asian,,20260325.log,SIGNAL_CHECK,SELL,RANGE(CT),0.0,16.72,5327.86,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,HR	0	20:40:48.146	Core 1	2026.03.02 02:10:00   [GoldEA] [RANGE(CT)] SELL check: price=5327.86 atr=16.72 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.02 02:15:00,Asian,,20260325.log,SIGNAL_CHECK,BUY,RANGE,0.0,15.38,5328.12,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,DL	0	20:40:48.146	Core 1	2026.03.02 02:15:00   [GoldEA] [RANGE] BUY check: price=5328.12 atr=15.38 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.02 02:15:00,Asian,,20260325.log,SIGNAL_CHECK,SELL,RANGE(CT),0.0,15.38,5328.12,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,LQ	0	20:40:48.146	Core 1	2026.03.02 02:15:00   [GoldEA] [RANGE(CT)] SELL check: price=5328.12 atr=15.38 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.02 02:20:00,Asian,,20260325.log,SIGNAL_CHECK,BUY,RANGE,0.0,14.7,5327.72,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,HS	0	20:40:48.146	Core 1	2026.03.02 02:20:00   [GoldEA] [RANGE] BUY check: price=5327.72 atr=14.70 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.02 02:20:00,Asian,,20260325.log,SIGNAL_CHECK,SELL,RANGE(CT),0.0,14.7,5327.72,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,DM	0	20:40:48.146	Core 1	2026.03.02 02:20:00   [GoldEA] [RANGE(CT)] SELL check: price=5327.72 atr=14.70 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.02 02:25:00,Asian,,20260325.log,SIGNAL_CHECK,BUY,RANGE,0.0,14.15,5332.94,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,HG	0	20:40:48.146	Core 1	2026.03.02 02:25:00   [GoldEA] [RANGE] BUY check: price=5332.94 atr=14.15 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.02 02:25:00,Asian,,20260325.log,SIGNAL_CHECK,SELL,RANGE(CT),0.0,14.15,5332.94,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,HH	0	20:40:48.146	Core 1	2026.03.02 02:25:00   [GoldEA] [RANGE(CT)] SELL check: price=5332.94 atr=14.15 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.02 02:30:00,Asian,,20260325.log,SIGNAL_CHECK,BUY,RANGE,0.0,13.64,5331.35,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,IJ	0	20:40:48.146	Core 1	2026.03.02 02:30:00   [GoldEA] [RANGE] BUY check: price=5331.35 atr=13.64 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.02 02:30:00,Asian,,20260325.log,SIGNAL_CHECK,SELL,RANGE(CT),0.0,13.64,5331.35,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,ED	0	20:40:48.146	Core 1	2026.03.02 02:30:00   [GoldEA] [RANGE(CT)] SELL check: price=5331.35 atr=13.64 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.02 02:35:00,Asian,,20260325.log,SIGNAL_CHECK,BUY,RANGE,0.0,12.81,5334.65,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,FN	0	20:40:48.146	Core 1	2026.03.02 02:35:00   [GoldEA] [RANGE] BUY check: price=5334.65 atr=12.81 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.02 02:35:00,Asian,,20260325.log,SIGNAL_CHECK,SELL,RANGE(CT),0.0,12.81,5334.65,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,NS	0	20:40:48.146	Core 1	2026.03.02 02:35:00   [GoldEA] [RANGE(CT)] SELL check: price=5334.65 atr=12.81 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.02 02:40:00,Asian,,20260325.log,SIGNAL_CHECK,BUY,RANGE,0.0,11.58,5339.14,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,NM	0	20:40:48.146	Core 1	2026.03.02 02:40:00   [GoldEA] [RANGE] BUY check: price=5339.14 atr=11.58 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.02 02:40:00,Asian,,20260325.log,SIGNAL_CHECK,SELL,RANGE(CT),0.0,11.58,5339.14,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,RN	0	20:40:48.146	Core 1	2026.03.02 02:40:00   [GoldEA] [RANGE(CT)] SELL check: price=5339.14 atr=11.58 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.02 02:45:00,Asian,,20260325.log,SIGNAL_CHECK,BUY,RANGE,0.0,10.97,5351.05,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,KP	0	20:40:48.146	Core 1	2026.03.02 02:45:00   [GoldEA] [RANGE] BUY check: price=5351.05 atr=10.97 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.02 02:45:00,Asian,,20260325.log,SIGNAL_CHECK,SELL,RANGE(CT),56.0,10.97,5351.05,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,NI	0	20:40:48.146	Core 1	2026.03.02 02:45:00   [GoldEA] [RANGE(CT)] SELL check: price=5351.05 atr=10.97 score=56 reason=RANGE_PENALTY_REJECTION
M5,2026.03.02 02:50:00,Asian,,20260325.log,SIGNAL_CHECK,BUY,RANGE,0.0,10.7,5346.4,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,MD	0	20:40:48.146	Core 1	2026.03.02 02:50:00   [GoldEA] [RANGE] BUY check: price=5346.40 atr=10.70 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.02 02:50:00,Asian,,20260325.log,SIGNAL_CHECK,SELL,RANGE(CT),0.0,10.7,5346.4,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,MI	0	20:40:48.146	Core 1	2026.03.02 02:50:00   [GoldEA] [RANGE(CT)] SELL check: price=5346.40 atr=10.70 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.02 02:55:00,Asian,,20260325.log,SIGNAL_CHECK,BUY,RANGE,0.0,10.43,5345.11,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,IK	0	20:40:48.146	Core 1	2026.03.02 02:55:00   [GoldEA] [RANGE] BUY check: price=5345.11 atr=10.43 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.02 02:55:00,Asian,,20260325.log,SIGNAL_CHECK,SELL,RANGE(CT),0.0,10.43,5345.11,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,EE	0	20:40:48.146	Core 1	2026.03.02 02:55:00   [GoldEA] [RANGE(CT)] SELL check: price=5345.11 atr=10.43 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.02 03:00:00,Asian,,20260325.log,SIGNAL_CHECK,BUY,RANGE,0.0,10.08,5346.68,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,RO	0	20:40:48.146	Core 1	2026.03.02 03:00:00   [GoldEA] [RANGE] BUY check: price=5346.68 atr=10.08 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.02 03:00:00,Asian,,20260325.log,SIGNAL_CHECK,SELL,RANGE(CT),0.0,10.08,5346.68,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,JP	0	20:40:48.146	Core 1	2026.03.02 03:00:00   [GoldEA] [RANGE(CT)] SELL check: price=5346.68 atr=10.08 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.02 03:05:00,Asian,,20260325.log,SIGNAL_CHECK,BUY,RANGE,0.0,10.05,5353.2,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,LR	0	20:40:48.146	Core 1	2026.03.02 03:05:00   [GoldEA] [RANGE] BUY check: price=5353.20 atr=10.05 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.02 03:05:00,Asian,,20260325.log,SIGNAL_CHECK,SELL,RANGE(CT),56.0,10.05,5353.2,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,QL	0	20:40:48.146	Core 1	2026.03.02 03:05:00   [GoldEA] [RANGE(CT)] SELL check: price=5353.20 atr=10.05 score=56 reason=RANGE_PENALTY_REJECTION
M5,2026.03.02 03:10:00,Asian,,20260325.log,SIGNAL_CHECK,BUY,RANGE,0.0,9.28,5352.19,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,LR	0	20:40:48.146	Core 1	2026.03.02 03:10:00   [GoldEA] [RANGE] BUY check: price=5352.19 atr=9.28 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.02 03:10:00,Asian,,20260325.log,SIGNAL_CHECK,SELL,RANGE(CT),0.0,9.28,5352.19,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,NH	0	20:40:48.146	Core 1	2026.03.02 03:10:00   [GoldEA] [RANGE(CT)] SELL check: price=5352.19 atr=9.28 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.02 03:15:00,Asian,,20260325.log,SIGNAL_CHECK,BUY,RANGE,0.0,8.97,5355.21,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,NF	0	20:40:48.146	Core 1	2026.03.02 03:15:00   [GoldEA] [RANGE] BUY check: price=5355.21 atr=8.97 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.02 03:15:00,Asian,,20260325.log,SIGNAL_CHECK,SELL,RANGE(CT),0.0,8.97,5355.21,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,DE	0	20:40:48.146	Core 1	2026.03.02 03:15:00   [GoldEA] [RANGE(CT)] SELL check: price=5355.21 atr=8.97 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.02 03:20:00,Asian,,20260325.log,SIGNAL_CHECK,BUY,RANGE,0.0,8.75,5358.6,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,NK	0	20:40:48.146	Core 1	2026.03.02 03:20:00   [GoldEA] [RANGE] BUY check: price=5358.60 atr=8.75 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.02 03:20:00,Asian,,20260325.log,SIGNAL_CHECK,SELL,RANGE(CT),0.0,8.75,5358.6,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,DF	0	20:40:48.146	Core 1	2026.03.02 03:20:00   [GoldEA] [RANGE(CT)] SELL check: price=5358.60 atr=8.75 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.02 03:25:00,Asian,,20260325.log,SIGNAL_CHECK,BUY,RANGE,0.0,8.2,5357.14,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,GL	0	20:40:48.146	Core 1	2026.03.02 03:25:00   [GoldEA] [RANGE] BUY check: price=5357.14 atr=8.20 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.02 03:25:00,Asian,,20260325.log,SIGNAL_CHECK,SELL,RANGE(CT),0.0,8.2,5357.14,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,IS	0	20:40:48.146	Core 1	2026.03.02 03:25:00   [GoldEA] [RANGE(CT)] SELL check: price=5357.14 atr=8.20 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.02 03:30:00,Asian,,20260325.log,SIGNAL_CHECK,BUY,RANGE,0.0,7.93,5355.91,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,MQ	0	20:40:48.146	Core 1	2026.03.02 03:30:00   [GoldEA] [RANGE] BUY check: price=5355.91 atr=7.93 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.02 03:30:00,Asian,,20260325.log,SIGNAL_CHECK,SELL,RANGE(CT),0.0,7.93,5355.91,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,KL	0	20:40:48.146	Core 1	2026.03.02 03:30:00   [GoldEA] [RANGE(CT)] SELL check: price=5355.91 atr=7.93 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.02 03:35:00,Asian,,20260325.log,SIGNAL_CHECK,BUY,RANGE,0.0,7.69,5358.67,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,CR	0	20:40:48.146	Core 1	2026.03.02 03:35:00   [GoldEA] [RANGE] BUY check: price=5358.67 atr=7.69 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.02 03:35:00,Asian,,20260325.log,SIGNAL_CHECK,SELL,RANGE(CT),0.0,7.69,5358.67,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,MI	0	20:40:48.146	Core 1	2026.03.02 03:35:00   [GoldEA] [RANGE(CT)] SELL check: price=5358.67 atr=7.69 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.02 03:40:00,Asian,,20260325.log,SIGNAL_CHECK,BUY,RANGE,0.0,7.7,5364.01,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,JG	0	20:40:48.146	Core 1	2026.03.02 03:40:00   [GoldEA] [RANGE] BUY check: price=5364.01 atr=7.70 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.02 03:40:00,Asian,,20260325.log,SIGNAL_CHECK,SELL,RANGE(CT),0.0,7.7,5364.01,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,PJ	0	20:40:48.146	Core 1	2026.03.02 03:40:00   [GoldEA] [RANGE(CT)] SELL check: price=5364.01 atr=7.70 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.02 03:45:00,Asian,,20260325.log,SIGNAL_CHECK,BUY,RANGE,0.0,7.64,5362.25,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,DH	0	20:40:48.146	Core 1	2026.03.02 03:45:00   [GoldEA] [RANGE] BUY check: price=5362.25 atr=7.64 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.02 03:45:00,Asian,,20260325.log,SIGNAL_CHECK,SELL,RANGE(CT),0.0,7.64,5362.25,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,FF	0	20:40:48.146	Core 1	2026.03.02 03:45:00   [GoldEA] [RANGE(CT)] SELL check: price=5362.25 atr=7.64 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.02 03:50:00,Asian,,20260325.log,SIGNAL_CHECK,BUY,RANGE,0.0,7.22,5362.54,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,FM	0	20:40:48.146	Core 1	2026.03.02 03:50:00   [GoldEA] [RANGE] BUY check: price=5362.54 atr=7.22 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.02 03:50:00,Asian,,20260325.log,SIGNAL_CHECK,SELL,RANGE(CT),0.0,7.22,5362.54,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,DS	0	20:40:48.146	Core 1	2026.03.02 03:50:00   [GoldEA] [RANGE(CT)] SELL check: price=5362.54 atr=7.22 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.02 03:55:00,Asian,,20260325.log,SIGNAL_CHECK,BUY,RANGE,0.0,6.49,5363.45,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,HQ	0	20:40:48.146	Core 1	2026.03.02 03:55:00   [GoldEA] [RANGE] BUY check: price=5363.45 atr=6.49 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.02 03:55:00,Asian,,20260325.log,SIGNAL_CHECK,SELL,RANGE(CT),0.0,6.49,5363.45,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,RL	0	20:40:48.146	Core 1	2026.03.02 03:55:00   [GoldEA] [RANGE(CT)] SELL check: price=5363.45 atr=6.49 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.02 04:00:00,Asian,,20260325.log,SIGNAL_CHECK,BUY,RANGE,0.0,6.19,5366.49,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,OR	0	20:40:48.146	Core 1	2026.03.02 04:00:00   [GoldEA] [RANGE] BUY check: price=5366.49 atr=6.19 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.02 04:00:00,Asian,,20260325.log,SIGNAL_CHECK,SELL,RANGE(CT),0.0,6.19,5366.49,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,II	0	20:40:48.146	Core 1	2026.03.02 04:00:00   [GoldEA] [RANGE(CT)] SELL check: price=5366.49 atr=6.19 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.02 04:05:00,Asian,,20260325.log,SIGNAL_CHECK,BUY,RANGE,0.0,6.17,5360.47,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,LG	0	20:40:48.146	Core 1	2026.03.02 04:05:00   [GoldEA] [RANGE] BUY check: price=5360.47 atr=6.17 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.02 04:05:00,Asian,,20260325.log,SIGNAL_CHECK,SELL,RANGE(CT),0.0,6.17,5360.47,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,NJ	0	20:40:48.146	Core 1	2026.03.02 04:05:00   [GoldEA] [RANGE(CT)] SELL check: price=5360.47 atr=6.17 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.02 04:10:00,Asian,,20260325.log,SIGNAL_CHECK,BUY,RANGE,0.0,6.31,5357.34,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,NH	0	20:40:48.146	Core 1	2026.03.02 04:10:00   [GoldEA] [RANGE] BUY check: price=5357.34 atr=6.31 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.02 04:10:00,Asian,,20260325.log,SIGNAL_CHECK,SELL,RANGE(CT),0.0,6.31,5357.34,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,LG	0	20:40:48.146	Core 1	2026.03.02 04:10:00   [GoldEA] [RANGE(CT)] SELL check: price=5357.34 atr=6.31 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.02 04:15:00,Asian,,20260325.log,SIGNAL_CHECK,BUY,RANGE,0.0,5.99,5356.28,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,PM	0	20:40:48.146	Core 1	2026.03.02 04:15:00   [GoldEA] [RANGE] BUY check: price=5356.28 atr=5.99 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.02 04:15:00,Asian,,20260325.log,SIGNAL_CHECK,SELL,RANGE(CT),0.0,5.99,5356.28,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,JP	0	20:40:48.146	Core 1	2026.03.02 04:15:00   [GoldEA] [RANGE(CT)] SELL check: price=5356.28 atr=5.99 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.02 04:20:00,Asian,,20260325.log,SIGNAL_CHECK,BUY,RANGE,0.0,6.28,5364.57,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,LN	0	20:40:48.146	Core 1	2026.03.02 04:20:00   [GoldEA] [RANGE] BUY check: price=5364.57 atr=6.28 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.02 04:20:00,Asian,,20260325.log,SIGNAL_CHECK,SELL,RANGE(CT),0.0,6.28,5364.57,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,FM	0	20:40:48.146	Core 1	2026.03.02 04:20:00   [GoldEA] [RANGE(CT)] SELL check: price=5364.57 atr=6.28 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.02 04:25:00,Asian,,20260325.log,SIGNAL_CHECK,BUY,RANGE,0.0,5.96,5364.2,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,OS	0	20:40:48.146	Core 1	2026.03.02 04:25:00   [GoldEA] [RANGE] BUY check: price=5364.20 atr=5.96 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.02 04:25:00,Asian,,20260325.log,SIGNAL_CHECK,SELL,RANGE(CT),0.0,5.96,5364.2,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,QI	0	20:40:48.146	Core 1	2026.03.02 04:25:00   [GoldEA] [RANGE(CT)] SELL check: price=5364.20 atr=5.96 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.02 04:30:00,Asian,,20260325.log,SIGNAL_CHECK,BUY,RANGE,0.0,5.51,5363.64,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,ID	0	20:40:48.146	Core 1	2026.03.02 04:30:00   [GoldEA] [RANGE] BUY check: price=5363.64 atr=5.51 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.02 04:30:00,Asian,,20260325.log,SIGNAL_CHECK,SELL,RANGE(CT),0.0,5.51,5363.64,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,GJ	0	20:40:48.146	Core 1	2026.03.02 04:30:00   [GoldEA] [RANGE(CT)] SELL check: price=5363.64 atr=5.51 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.02 04:35:00,Asian,,20260325.log,SIGNAL_CHECK,BUY,RANGE,0.0,5.52,5361.18,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,JH	0	20:40:48.146	Core 1	2026.03.02 04:35:00   [GoldEA] [RANGE] BUY check: price=5361.18 atr=5.52 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.02 04:35:00,Asian,,20260325.log,SIGNAL_CHECK,SELL,RANGE(CT),0.0,5.52,5361.18,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,PG	0	20:40:48.146	Core 1	2026.03.02 04:35:00   [GoldEA] [RANGE(CT)] SELL check: price=5361.18 atr=5.52 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.02 04:40:00,Asian,,20260325.log,SIGNAL_CHECK,BUY,RANGE,56.0,6.37,5350.34,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,KN	0	20:40:48.146	Core 1	2026.03.02 04:40:00   [GoldEA] [RANGE] BUY check: price=5350.34 atr=6.37 score=56 reason=RANGE_PENALTY_REJECTION
M5,2026.03.02 04:40:00,Asian,,20260325.log,SIGNAL_CHECK,SELL,RANGE(CT),0.0,6.37,5350.34,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,RP	0	20:40:48.146	Core 1	2026.03.02 04:40:00   [GoldEA] [RANGE(CT)] SELL check: price=5350.34 atr=6.37 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.02 04:45:00,Asian,,20260325.log,SIGNAL_CHECK,BUY,RANGE,0.0,6.48,5354.06,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,JN	0	20:40:48.146	Core 1	2026.03.02 04:45:00   [GoldEA] [RANGE] BUY check: price=5354.06 atr=6.48 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.02 04:45:00,Asian,,20260325.log,SIGNAL_CHECK,SELL,RANGE(CT),0.0,6.48,5354.06,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,HM	0	20:40:48.146	Core 1	2026.03.02 04:45:00   [GoldEA] [RANGE(CT)] SELL check: price=5354.06 atr=6.48 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.02 04:50:00,Asian,,20260325.log,SIGNAL_CHECK,BUY,RANGE,0.0,6.3,5353.92,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,KS	0	20:40:48.146	Core 1	2026.03.02 04:50:00   [GoldEA] [RANGE] BUY check: price=5353.92 atr=6.30 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.02 04:50:00,Asian,,20260325.log,SIGNAL_CHECK,SELL,RANGE(CT),0.0,6.3,5353.92,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,EN	0	20:40:48.146	Core 1	2026.03.02 04:50:00   [GoldEA] [RANGE(CT)] SELL check: price=5353.92 atr=6.30 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.02 04:55:00,Asian,,20260325.log,SIGNAL_CHECK,BUY,RANGE,0.0,6.36,5358.34,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,QD	0	20:40:48.146	Core 1	2026.03.02 04:55:00   [GoldEA] [RANGE] BUY check: price=5358.34 atr=6.36 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.02 04:55:00,Asian,,20260325.log,SIGNAL_CHECK,SELL,RANGE(CT),0.0,6.36,5358.34,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,GK	0	20:40:48.146	Core 1	2026.03.02 04:55:00   [GoldEA] [RANGE(CT)] SELL check: price=5358.34 atr=6.36 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.02 05:00:00,Asian,,20260325.log,SIGNAL_CHECK,BUY,RANGE,0.0,6.26,5356.26,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,HI	0	20:40:48.146	Core 1	2026.03.02 05:00:00   [GoldEA] [RANGE] BUY check: price=5356.26 atr=6.26 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.02 05:00:00,Asian,,20260325.log,SIGNAL_CHECK,SELL,RANGE(CT),0.0,6.26,5356.26,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,JG	0	20:40:48.146	Core 1	2026.03.02 05:00:00   [GoldEA] [RANGE(CT)] SELL check: price=5356.26 atr=6.26 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.02 05:05:00,Asian,,20260325.log,SIGNAL_CHECK,BUY,RANGE,56.0,6.51,5351.09,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,NI	0	20:40:48.146	Core 1	2026.03.02 05:05:00   [GoldEA] [RANGE] BUY check: price=5351.09 atr=6.51 score=56 reason=RANGE_PENALTY_REJECTION
M5,2026.03.02 05:05:00,Asian,,20260325.log,SIGNAL_CHECK,SELL,RANGE(CT),0.0,6.51,5351.09,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,OP	0	20:40:48.146	Core 1	2026.03.02 05:05:00   [GoldEA] [RANGE(CT)] SELL check: price=5351.09 atr=6.51 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.02 05:10:00,Asian,,20260325.log,SIGNAL_CHECK,BUY,RANGE,56.0,6.5,5347.62,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,KM	0	20:40:48.146	Core 1	2026.03.02 05:10:00   [GoldEA] [RANGE] BUY check: price=5347.62 atr=6.50 score=56 reason=RANGE_PENALTY_REJECTION
M5,2026.03.02 05:10:00,Asian,,20260325.log,SIGNAL_CHECK,SELL,RANGE(CT),0.0,6.5,5347.62,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,RM	0	20:40:48.146	Core 1	2026.03.02 05:10:00   [GoldEA] [RANGE(CT)] SELL check: price=5347.62 atr=6.50 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.02 05:15:00,Asian,,20260325.log,SIGNAL_CHECK,BUY,RANGE,0.0,6.65,5350.32,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,RS	0	20:40:48.146	Core 1	2026.03.02 05:15:00   [GoldEA] [RANGE] BUY check: price=5350.32 atr=6.65 score=0 reason=RANGE_PENALTY_REJECTION
